content,score,Label
"Pelayanan shopee sebenarnya bagus. Cuma sangat disayangkan jika akun shopee bisa dibobol oleh orang yg tidak bertanggung jawab. Kemarin sy hampir kena tipu sm org yg mengatasnamakan shopee. Org tsb tau nama akun saya dan informasi pribadi sy yg lain. Sy hampir kena tipu krn yg menelepon sy An ""customer service"". Sy kira itu beneran dari shopee yg nelpon,krn selama ini sy tau nya kalau penipu itu nelpon pasti pakai no pribadi. Tolong dong diperbaiki lg agar penipu2 tsb tdk bs membobol akun shopee",4,Positif
"Shopee semakin tidak seru, kenapa pembelian dan pembayaran melalui transfer LEBIH MAHAL daripada COD, sedangkan kami tidak selalu stanby di alamat tujuan atau tidak selalu dirumah, tidak adil menurut saya",1,Negatif
Pesenan sering tidak sampai alias hilang sudah lama saya tunggu tapi pesanan tidak sampai bulan sekali dua kali tapi banyak kali mohon ditingkatkan keamanan pada kurirnya itu,1,Negatif
Tolong donk untuk kasih tau sama pihak jnt. Kalau emang niat kirim barang bilang. Nanti pas udah mau di kirim ke tujuan alasannya barangnya berbahaya padahal bayar ongkir reguler bukan hemat. Masa paket saya yampenya 2 minggu biasa paling lama seminggu udah yampe. Apa tidak ada teguran dari pihak shoopenya. Untuk aplikasi shoope udah byk peningkatan cman msih perlu berbenah krn aplikasinya berat. Makasih,4,Positif
"Coba mau transfer pakai shopee pay gk bisa, minta photo KTP, sudah di photo dan memasukan data yang diminta gk bisa juga, buat yg simple tapi aman, jangan ngerepotin... Suruh ngubungin shopee, mls banget",5,Positif
"sumpah ya iklan lo tuh semua udah garing,gabisa di elakin, ribet banget co,udah gue download juga,iklan lo tuh sampah sumpah, gabisa banget iklan nya tuh ga langsung ngarah ke apk nya?!, gue udah muak tau ga muak, ribet bet kalo udah masuk apk nya tau ga sih ah males",1,Negatif
"untuk pelayanan CS mohon ditingkatkan, entah kenapa tiap mau di chat susah sekali dan respon lama sekali di spam tiba2 lelet sekali dan loading terus sampe chat saya tidak dikirim. padahal saya ingin bertanya soal pengiriman, kenapa tidak bisa menghubungi jasa kirim udah tahu jasa kirim dimonopoli tp gak bisa memberi feedback, gimna mau meningkatkan kualitas kalau begituu",1,Negatif
"Belanja disini terpercaya asal teliti dan rajin baca review, kwalitas sesuai harga,bnyak promo gratis ongkirnya cm akhir"" ini knp aplikasi shopee sering eror, suka tiba"" harus kembali keawal lgi asyik"" berselancar dan yg terakhir gk bisa cek out pdhl udah di update. Tlg perbaiki yaa... 😊",4,Positif
"Berbelanja dishopee emang suka, kepuasan tergantung toko penjualnya, kebanyakan sih memuaskan, Semoga selalu memberi gratis ongkir biar nasabah semakin rame dan puas berbelanja dishopee shop",5,Positif
"Tolong ringan kan min untuk cache nya, hp gw delay tiba tiba cache 500mb keatas, ya terserah sih kalau tidak di ringan kan gpp. Mungkin karna hp gw ketinggalan jaman, cuman ram 3gb. Itu saja min Tapi saya tetep suka shopee🗿",5,Positif
"Aplikasi yg sangat membantu , menyenangkan dlm berbelanja. Banyak vocer . Sejauh ini saya puas dengan aplikasi shopee. Layanannya sat set ,Tdk sperti apk biru itu lama bngt layanannya . Semoga selalu memberi kenyamanan dan pelayanan yg baik shopeee . 🤗🥰🫰😍",5,Positif
"Bagu,.. Slalu belanja lewat shopee, tapi kenapa yaa skrg kok ada tulisan ""jasa kirim tdk tersedia"" gak ada yg bisa klik (layar abu2). Jd gak bisa belanja lagi dech...",4,Positif
"Memudahkan Untuk seorang ibu yg memiliki bayi untuk belanja semua keperluan rumah,keperluan anak2,,,seorang ibu yg punya bayi kan jadi TDK perlu harus belanja ke pasar ketika ada keperluan,cukup pesan sambil gendong anak atau netein anak,,paling murah dan mudah juga pastiNya cuman d shopee,,terima kasih shopee,,,berkat shopee keperluan apapun cukup klik klik,ngga usah ngagidig🤭🤭sangat terbantu sekali terima kasih shopee,,,",5,Positif
"kenapa tiba² aplikasi shopee saya tidak bisa dibuka, tiap di klik untuk masuk erorr kedip² doang, sama sekali gak bisa masuk ke aplikasi. sudah saya coba uninstal aplikasi dan saya download lagi tapi tetap saja tidak bisa digunakan (masih sama kedip² doang)",2,Negatif
"Kenapa tiba-tiba akun saya check out barang secara otomatis ya? Ini ngga mungkin kepencet sih, karena 3 barang sekaligus dicheck out satu persatu... Kok jadi ngga aman gini Shoope? Edited: Ngga ada solusi dari pihak Shopee, saya sudah mengajukan pembatalan saat ketiga barang tersebut masih dalam proses pengemasan, tapi sistemnya ini beneran merugikan pembeli, mengapa harus dapat persetujuan dulu dari penjual jika ingin membatalkan pesanan? Pesanannya tetap dikirim, kasihan kurirnya nanti :)",1,Negatif
"Tidak bisa mengisi alamat,di akun shopy sudah di isi tapi muncul muat ulang terus,sudah di ulang berkali2 tetep sama,tolong dong di perbaiki padahal semua alamat sudah benar.",2,Negatif
"pengiriman dan ongkirnya ga masuk akal masa iya ngirim 1 barang aja bisa 1 bulan apalagi ongkirnya bisa sampe 50k lebih, padahal harga barangnya beda jauh",1,Negatif
"Shopeepay lebih dari harga barang tapi tidak bisa di cek out, harus isi Shopeepay lagi. Haduhhhh. Isi shopeepay di berapa masuknya berapa! Ada biaya admin lagi haduh. Shopee shopee. Bagus langsung diberi keterangan biaya admin. Eh ini isinya dipotong. Buruk buruk",1,Negatif
"Semua pesanan, sesuai dengan yang kita pesan, dan belom pernah mengecewakan, Tapi, yang saya kecewa kan, setiap saya mau mendaftar shope SPayLater selalu saja tidak bisa, dan selalu saja gagal",5,Positif
Sangat baik cocok untuk tempat belanja online selama membeli di shopee pesanan tidak pernah salah dengan fotonya terkadang juga pengirimannya cepat dan pengirimnya ramah,5,Positif
Saya sangat senang adanya Aplikasi shopee karena fitur yang sangat baik dan bagus untuk digunakan untuk berbelanja online mudah untuk digunakan karena produk yang selalu lengkap dan berkualitas.,5,Positif
sangat tidak puas !!!!!!! saya tidak dapat log in ke akun saya karena hanya tersedia verifikasi link menggunakan nomor yang sudah tidak saya gunakan. tidak ada pilihan verifikasi menggunakan email. dan saat chat dengan customer service selalu terjadi kendala,1,Negatif
"Lebih banyak pembayaran via Pay (uang digital) Nggak Wort it download aplikasi ini , buat pembeli setia e-commerce pecinta COD. If there is a naughty seller, complicated to return the money at his third.",1,Negatif
Ada toko yg super aneh. Saya TDK pernah memesan barang tetapi ada kurir datang dan barang dikirimkan atas nama saya dan alamat rumah saya dan cod lagi. Mending kalo suka barangnya la ini sama sekali TDK suka. Kan gendeng...,1,Negatif
Aplikasi di update makin buruk Saya pesan paket trus lokasi udah dekat rumah... Sya gk sengaja pencet pesan selesai... Malah paketnya hilang gak nyampe rumah,1,Negatif
"Saya tidak pernah mendapat masalah yang rumit selama belanja di Shopee, semua masalah yg pernah ada dapat di selesaikan dgn baik, tidak bertele tele, penjelasan nya mudah di pahami dan di tindak lanjuti dengan baik 👍👍",5,Positif
"ini app olshop ter BEST!!!! tpi saran yaa, sy udh dpt member platinum tapi voucher jarangggg dpt, dan malah harganya lebih mahal akun saya dibanding akun yg member classic, selain itu saya juga kalo join live gapernah dpt potongan",4,Positif
"Anjayyy dia yg bikin program klaim koin unlimited, trus tiba2 w dituduh melakukan kecurangan dgn alasan menggunakan perangkat ilegal atau memodifikasi sistem.. koin ga sebrp tp kuota w (sebln w isi min 145GB-200GB) smpe mau habis, baterai jg cpt abis tp w malah DIFITNAH CURANG... ya kali w berani instal aplikasi gaje scra nie HP ga cm data pribadi, tp data perusahaan jg ada!! fix mulai skrg bakalan w krg2in aktifitas belanja2 w dishopee mending w pindah ke lapak lain dah klo kaya bgni!!!!",1,Negatif
"Bagus, tapi mohon di perbaiki lagi buat jasa kirim KARGO. Terutama buat penjualnya. Agar mengemas barang dengan kuat jgn sampai barang pecah atau penyok saat di expedisi. Karena sering saya mengalami barang hancur saat pengiriman. DAN buat Pihak KARGI EXPEDISI agar berhati-hati saat menyusun/mengangkat barang, itu barang Beli bukan Mintak",4,Positif
"Beli pulsa pakai shopee pay, loading terus, selalu gagal downloading bayar, padahal saldo sangat cukup. Ada apa dengan shopee sekarang sangat susah digunakan, mau checkout bayar aja sudah bikin esmosi. Berjam jam gak kelar kelar. Padahal saldo cukup",1,Negatif
"surat terbuka buat shopee, kenapa akun saya selalu tidak bisa dipakai buat Chekout, selalu saja kena md02. Buat apa gratis ongkir kalau ngak boleh dipake. Apa sih mau kalian sebenarnya.. percuma tau ngak aku punya akun tp ngak bisa dipake ..",2,Negatif
"Sangat cocok buat belanja online,,, harga murah dan kalau boleh berikan saya selalu voucher GRATIS ONGKIR dan discount harga di shopee.....mantap,,, asik belanja di shopee Krn banyak barang murah",5,Positif
"ini sudah 10 hari, dan paket saya tidak bergerak dari gudang tersebut, butuh berapa bulan lagi paket saya baru sampai? expedisi spx express ini benar"" mengecewakan. vocher 10k yg di berikan tidak layak untuk menggantikan keterlambatan ini, saya lebih baik paket saya cepat sampai dari pd menerima vocher 10k ini. VOCHER 10K TIDAK SEBANDING DENGAN KETERLAMBATAN PAKET INI",1,Negatif
"Untuk kamu yang suka belanja online, jangan ragu untuk pilih shopee Layanan memuaskan, sangat mengutamakan kepuasan para pelanggan, para kurir nya juga ramah dan sabar dalam melayani pelanggan Sukses terus untuk shopee",5,Positif
Mudah transaksinya(semua jadi mudah) Hanya terkadang ada barang yg dikirim tidak sesuai(perlu peningkatan kejujuran bagi penjual),5,Positif
"aplikasi nya bagus gak bermasalah, udah pake ini dari lama sampe skrng udh jadi member gold CUMAN minus nya gak bisa chat kurir kyk aplikasi sebelah di toktokshop yg dimana nomor hp kurir tertera jadi saat lagi gak di rumah bisa konfirmasi ke kurirnya buat titip kesini atau tetangga sebelah, lebih enk aja gitu kita jga bisa chat kurir duluan bukan harus nunggu kurir yg chat, mohon ya pihak shoppe buat upgrade fitur chat kurir biar makin betah pake shopee nya☺🙏",4,Positif
"Apk berBelanja on line ok. Tapi... klo mau kasih hadiah ke user, kasih saja. jgn Kasih notifikasi ke user bermain game. sedikit apresiasi untuk para user dengan hadiah langsung tanpa syarat. krn Para user ini banyak yg bekerja dan tidak ada waktu untuk bermain game.",5,Positif
Di shopee kalian akan mendapatkan pengalaman belanja yang baik dan menarik setiap saat ada promo dan diskon loh yok download shopee sekarang dan buat pengalaman belanja kalian makin menarik dan menyenangkan ☺️,5,Positif
"Setelah beli HP baru di aplikasi ditelp oleh (bilangnya) pihak shopee bilangnya penilaian video or foto melanggar ketentuan dr shopee. Baru x ini penilaian melanggar, pdhl tiap belanja ya sama aja kirim foto n video seperti biasanya. Sy yakin tentu saja itu penipuan, jadi sy blokir telpx. Kenapa bisa begitu ya? Apa data kami bocor? Terpaksa sy hapus data rekening yg tersimpan di aplikasi, takut di hack pihak yg tidak bertanggung jawab. Mohon ditingkatkan lagi keamanan aplikasinya. Tq",4,Positif
Jelek. Masak tiap hari pesan barang buat saya jual lagi malah di btl kn terus alamat pesanan tidak wajar padahal kan saya beli buat jual lagi. Bego shoppe harus belajar lagi sma aplikasi lain 😩😩,1,Negatif
"Tempat enak dan nyaman untuk berbelanja, paket cepat sampai ketujuan tapi diaplikasinya banyak permainan gamenya yang bikin agak lemut ketika melakukan pencarian produk. Mohon untuk menjadi perhatian",4,Positif
"Lebih murah di tiktok seriusan deh mending pada pindah kesana trus dari pengiriman nya juga jauh lebih cepat tiktok.. Mohon maaf shopee kalau ada nilai minus saya kasih minus deh seriusan udah lelet , mahal , cs & pelaporan gak guna buat apa ada fitur itu kalau gak guna !!?",1,Negatif
"belanja d shopee, asalkan teliti pilihnya, ga kecewa deh, trus kalau ajukan pengembalian/penukaran barang itu mudah prosesnya, ga ribet. oke deh pokoknya shopee, sering2 promo yaaa😍",5,Positif
"gak tau yang mana yang bermasalah tp setiap kali buka shopee pasti hp aku ngelag terus restart sendiri. berat bgt keknya. sama kayak waktu pake apk hitam ngelag bgt, setelah uninstall & ganti yg lite aman. tp aku gak mau shopee juga pake yg lite :""(",1,Negatif
"Aplikasi yang bagus, tapi yang bikin jengkel adalah expedisinya, terutama SPX, karrena ahir ahir ini barang sering hiilang, barang dikembalikan kepenjual tanpa ada konpirmasi telebih dahulu dan yang terahir barang sampainya lama. Semoga bisa diperbaiki sistemnya.",1,Negatif
"Aplikasi sudah bagus...tolong untuk pihak shopee jika barang belum sampai tujuan tombol pesanan selesai itu di disable, banyak kasus itu tombol salah pencet selesai dan dilanjutkan oleh pembeli padahal barang kiriman masih di jalan...",4,Positif
sangat membantu untuk belanja tanpa keluar rumah dgn kualitas yang terjamin pengiriman barang cepat jg ada GTW walau sempat ada jasa kirim yg krg amanah saya sempat mengalami sampai kena skorsing dr pihak shopee gak bisa bayar cod selama 60 hari krn barang gak nyampe di saya tp di status pengiriman saya menolak semoga semakin okay,4,Positif
"Shoope is the best pokoknya, semoga kedepan makin lebih baik lg ya....amin ini post th 2020!*sy mau menambahkan aja untuk gratis ongkirnya tolong dipermudah jng terlalu berlibet, dan mohon untuk Sekali CO 3 pruduk tp alamatnya bisa diubah beda2,sy pelanggan setia shopee dr awal shopee ad di Indonesia sampe skr th 2025,apa LG sy buat jualan LG tlg dipermudah ya shopee..mksh",5,Positif
"SPinjam nya ga jelas, awal² nya aja di pinjemin, pas mau pinjem lagi ga bisa, alasan prilaku kredit ga baik, padal saya selalu bayar sebelum jatoh tempo pembayaran, klo tau ga bisa pinjem lagi, saya ga bakal bayar tepat waktu karna percuma, kredit ttp di bilang jelek, aneh",2,Negatif
Aku shopeee limit gak narik2 sering belanja eh bayar gak telat sekarang limit gak bisa di pakai one_chepy aku nya belanja cod sering belanja pake limit paylater sering bayar langsung tf sering payah deh shoppeeeeeeee limit gak naik2 malah gak bisa di pake bayar sebelum jatuh tempo padahal,1,Negatif
"Suka membatalkan pesanan dengan sepihak,udah nunggu lama pesanan datang pas di cek lagi ternyata pesanan di batalkan oleh sistem,gimana lah cara kerja sistem shopee sangat merugikan dan mengecewakan",1,Negatif
"Bagus sih tapi tolong hapus itu yang ekspedisi pengiriman anteraja, pengiriman sangat sangat meresahkan dan buruk yang pertama paket tanpa mengirimkan foto bukti(kurir pemalasan) dan yang kedua paket saya nyasar mana udah bayar(kurir mabok dijalan) udah mah tertunda pengiriman ditambah itu pakai acara nyasar menyebalkan sekali.... tolong ya shopee hapus aja itu pengiriman yang meresahkan gak usah kerjasama dengan ANTERAJA.",1,Negatif
"Tolong ya pihak shoope,evaluasi dong para penjual yg tidak aktif,hapus aja dari daftar pencarian barang, dan tolonglah kalau penjual meletak kan harga jangan SE enak jidatnya,masa iya bibit timun baby 007 bisa sampai 250.000 ,gak ngotak",1,Negatif
"Tolong, ya, kalau bisa hapuskan saja itu sistem ""halaman tidak tersedia"". Sangat menggangu dan TIDAK BERGUNA sama sekali. Padahal sinyal lancar, tapi selalu saja tiba-tiba muncul ""halaman tidak tersedia"". Meresahkan. Kalau mau bintang lima dari saya, kabulkan keluhan saya ini. Dan percayalah, bukan hanya saya (user) yang SANGAT kesal dengan hal ini.",1,Negatif
"Untuk pengembang, Tolong kasih hukuman untuk penjual yang tiba tiba sekali ngecancel barang yang sudah diantar ke pembeli. Ini berdasarkan pengalaman pribadi, kejadian beberapa hari sebelumnya. Saya beli barang dari pulau jawa tujuan ke kalimantan dan di antar pake jalur laut nah waktu barangnya sampai di dermaga apalah itu namanya(lupa)tiba tiba di cancel(sebelum berangkat), lho saya bingung saya chet si penjual lama nunggu gak ada respon sama sekali. kalau sudah begini gimana ceritanya??",4,Positif
"Shopee memang komplit mau beli apa juga.. Kalo bisa ada kolom tanya jawab, antara peminat dan yg sudah beli prodak tentang kualitas barang dll, seperti di aplikasi sebelah..",5,Positif
"Tolong ya shopee, saya ada keluhan dengan salah satu driver shopee food. Saya kasih bintang 3/4, padahal memang kesalahan dia. Tapi dia tiba tiba chat saya pakai nomer wa, dan ngamuk ngamuk. Privasi customer itu tolong dijaga lebih baik ya ke depannya, jangan kalah kek aplikasi sebelah",1,Negatif
"Kak tolong dong,masa gw pesen barang ,tanggal sampainya diubah ubah mulu,gw nunggu pensenannya jdi makin lama tadinya cuma 4 hari jadi seminggu lebih bete kek gini jadinya, pengiriman nya tolong diperbaiki lagi",5,Positif
"Sekarang shope sangat ribet , menolak retur paket 1x aja udah di nonaktifkan sistem cod nya saya retur karna ada alasan kalau barang nya bener mah ga bakal.saya retur . Sistem.kaya gini sangat merugikan costumer masa harus nunggu 60hari baru bisa COD lagi !! Jadi males pake apk shope",1,Negatif
"shopee ada aja gebrak nya, kmrn masalah pengiriman, skrg masalah paylater, emg kalo bayar bulan depn trus kena biaya cicilan ya? kan itu udh beda istilah ya.. coba kalian cek deh yg pakai paylater, pada kena biaya cicilan ga padahal ga pake transaksi cicilan . aneh deh 🤔",2,Negatif
